image_id,celeb_full_response,celeb_num,celeb_urls,celeb_name,celeb_id,celeb_face_data,celeb_face_conf,celeb_match_conf,celeb_metadata
ex_5.jpg,,,,,,,,,"{'RequestId': 'a0fcf17d-75c1-11e9-b13a-afa2eeb710bf', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Mon, 13 May 2019 20:56:52 GMT', 'x-amzn-requestid': 'a0fcf17d-75c1-11e9-b13a-afa2eeb710bf', 'content-length': '2717', 'connection': 'keep-alive'}, 'RetryAttempts': 0}"
ex_4.jpg,"{'Urls': ['www.imdb.com/name/nm3844055'], 'Name': 'Paul Ryan', 'Id': '1wJ7cd3K', 'Face': {'BoundingBox': {'Width': 0.0988142266869545, 'Height': 0.197628453373909, 'Left': 0.47233203053474426, 'Top': 0.03162055462598801}, 'Confidence': 99.99514770507812, 'Landmarks': [{'Type': 'eyeLeft', 'X': 0.5034770369529724, 'Y': 0.09887740015983582}, {'Type': 'eyeRight', 'X': 0.5368911027908325, 'Y': 0.09798116981983185}, {'Type': 'nose', 'X': 0.5205021500587463, 'Y': 0.1214960590004921}, {'Type': 'mouthLeft', 'X': 0.5083202123641968, 'Y': 0.18000167608261108}, {'Type': 'mouthRight', 'X': 0.5364195704460144, 'Y': 0.17685623466968536}], 'Pose': {'Roll': -1.0488709211349487, 'Yaw': -2.3121979236602783, 'Pitch': 19.86971092224121}, 'Quality': {'Brightness': 59.4856071472168, 'Sharpness': 39.035926818847656}}, 'MatchConfidence': 100.0}",1,['www.imdb.com/name/nm3844055'],Paul Ryan,1wJ7cd3K,"{'BoundingBox': {'Width': 0.0988142266869545, 'Height': 0.197628453373909, 'Left': 0.47233203053474426, 'Top': 0.03162055462598801}, 'Confidence': 99.99514770507812, 'Landmarks': [{'Type': 'eyeLeft', 'X': 0.5034770369529724, 'Y': 0.09887740015983582}, {'Type': 'eyeRight', 'X': 0.5368911027908325, 'Y': 0.09798116981983185}, {'Type': 'nose', 'X': 0.5205021500587463, 'Y': 0.1214960590004921}, {'Type': 'mouthLeft', 'X': 0.5083202123641968, 'Y': 0.18000167608261108}, {'Type': 'mouthRight', 'X': 0.5364195704460144, 'Y': 0.17685623466968536}], 'Pose': {'Roll': -1.0488709211349487, 'Yaw': -2.3121979236602783, 'Pitch': 19.86971092224121}, 'Quality': {'Brightness': 59.4856071472168, 'Sharpness': 39.035926818847656}}",99.99514770507812,100.0,"{'RequestId': 'a24772c5-75c1-11e9-988b-cbf832d76ffd', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Mon, 13 May 2019 20:56:57 GMT', 'x-amzn-requestid': 'a24772c5-75c1-11e9-988b-cbf832d76ffd', 'content-length': '7534', 'connection': 'keep-alive'}, 'RetryAttempts': 0}"
ex_4.jpg,"{'Urls': [], 'Name': 'Steve Scalise', 'Id': '2tJ7gV5', 'Face': {'BoundingBox': {'Width': 0.09486165642738342, 'Height': 0.18972331285476685, 'Left': 0.8280632495880127, 'Top': 0.20948617160320282}, 'Confidence': 99.9999771118164, 'Landmarks': [{'Type': 'eyeLeft', 'X': 0.8586797714233398, 'Y': 0.28512734174728394}, {'Type': 'eyeRight', 'X': 0.8925836086273193, 'Y': 0.2861522138118744}, {'Type': 'nose', 'X': 0.8642805218696594, 'Y': 0.31024259328842163}, {'Type': 'mouthLeft', 'X': 0.8569865822792053, 'Y': 0.3537779152393341}, {'Type': 'mouthRight', 'X': 0.8856112360954285, 'Y': 0.35523322224617004}], 'Pose': {'Roll': 1.977909803390503, 'Yaw': -22.8524169921875, 'Pitch': 15.577544212341309}, 'Quality': {'Brightness': 66.12149047851562, 'Sharpness': 32.335453033447266}}, 'MatchConfidence': 100.0}",2,[],Steve Scalise,2tJ7gV5,"{'BoundingBox': {'Width': 0.09486165642738342, 'Height': 0.18972331285476685, 'Left': 0.8280632495880127, 'Top': 0.20948617160320282}, 'Confidence': 99.9999771118164, 'Landmarks': [{'Type': 'eyeLeft', 'X': 0.8586797714233398, 'Y': 0.28512734174728394}, {'Type': 'eyeRight', 'X': 0.8925836086273193, 'Y': 0.2861522138118744}, {'Type': 'nose', 'X': 0.8642805218696594, 'Y': 0.31024259328842163}, {'Type': 'mouthLeft', 'X': 0.8569865822792053, 'Y': 0.3537779152393341}, {'Type': 'mouthRight', 'X': 0.8856112360954285, 'Y': 0.35523322224617004}], 'Pose': {'Roll': 1.977909803390503, 'Yaw': -22.8524169921875, 'Pitch': 15.577544212341309}, 'Quality': {'Brightness': 66.12149047851562, 'Sharpness': 32.335453033447266}}",99.9999771118164,100.0,"{'RequestId': 'a24772c5-75c1-11e9-988b-cbf832d76ffd', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Mon, 13 May 2019 20:56:57 GMT', 'x-amzn-requestid': 'a24772c5-75c1-11e9-988b-cbf832d76ffd', 'content-length': '7534', 'connection': 'keep-alive'}, 'RetryAttempts': 0}"
ex_1.jpg,,,,,,,,,"{'RequestId': 'a58b7a92-75c1-11e9-b97d-9d7342e90695', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Mon, 13 May 2019 20:56:57 GMT', 'x-amzn-requestid': 'a58b7a92-75c1-11e9-b97d-9d7342e90695', 'content-length': '79', 'connection': 'keep-alive'}, 'RetryAttempts': 0}"
ex_3.jpg,,,,,,,,,"{'RequestId': 'a604f03f-75c1-11e9-a5e0-f5b38a35bb6a', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Mon, 13 May 2019 20:56:58 GMT', 'x-amzn-requestid': 'a604f03f-75c1-11e9-a5e0-f5b38a35bb6a', 'content-length': '79', 'connection': 'keep-alive'}, 'RetryAttempts': 0}"
ex_2.jpg,"{'Urls': [], 'Name': 'Ed Royce', 'Id': '3p8CL9L', 'Face': {'BoundingBox': {'Width': 0.04416666552424431, 'Height': 0.07851851731538773, 'Left': 0.38499999046325684, 'Top': 0.2177777737379074}, 'Confidence': 99.98539733886719, 'Landmarks': [{'Type': 'eyeLeft', 'X': 0.39955565333366394, 'Y': 0.25456905364990234}, {'Type': 'eyeRight', 'X': 0.41413506865501404, 'Y': 0.24991357326507568}, {'Type': 'nose', 'X': 0.40927284955978394, 'Y': 0.267851322889328}, {'Type': 'mouthLeft', 'X': 0.40382200479507446, 'Y': 0.2815486788749695}, {'Type': 'mouthRight', 'X': 0.4150893986225128, 'Y': 0.2773299515247345}], 'Pose': {'Roll': -11.043170928955078, 'Yaw': 5.658336162567139, 'Pitch': -3.328132390975952}, 'Quality': {'Brightness': 79.24678039550781, 'Sharpness': 60.634769439697266}}, 'MatchConfidence': 100.0}",1,[],Ed Royce,3p8CL9L,"{'BoundingBox': {'Width': 0.04416666552424431, 'Height': 0.07851851731538773, 'Left': 0.38499999046325684, 'Top': 0.2177777737379074}, 'Confidence': 99.98539733886719, 'Landmarks': [{'Type': 'eyeLeft', 'X': 0.39955565333366394, 'Y': 0.25456905364990234}, {'Type': 'eyeRight', 'X': 0.41413506865501404, 'Y': 0.24991357326507568}, {'Type': 'nose', 'X': 0.40927284955978394, 'Y': 0.267851322889328}, {'Type': 'mouthLeft', 'X': 0.40382200479507446, 'Y': 0.2815486788749695}, {'Type': 'mouthRight', 'X': 0.4150893986225128, 'Y': 0.2773299515247345}], 'Pose': {'Roll': -11.043170928955078, 'Yaw': 5.658336162567139, 'Pitch': -3.328132390975952}, 'Quality': {'Brightness': 79.24678039550781, 'Sharpness': 60.634769439697266}}",99.98539733886719,100.0,"{'RequestId': 'a64e7bc7-75c1-11e9-9221-1f30dae4b42b', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Mon, 13 May 2019 20:56:59 GMT', 'x-amzn-requestid': 'a64e7bc7-75c1-11e9-9221-1f30dae4b42b', 'content-length': '1476', 'connection': 'keep-alive'}, 'RetryAttempts': 0}"
